CUPS;Fecha;Hora;Consumo_KWh;Metodo_obtencion
ES0022000004433403RW1P;14/03/2024;21;0,470;R
ES0022000004433403RW1P;14/03/2024;22;1,404;R
ES0022000004433403RW1P;14/03/2024;23;0,433;R
ES0022000004433403RW1P;14/03/2024;24;0,253;R
ES0022000004433403RW1P;15/03/2024;1;0,143;R
ES0022000004433403RW1P;15/03/2024;2;0,168;R
ES0022000004433403RW1P;15/03/2024;3;0,097;R
ES0022000004433403RW1P;15/03/2024;4;0,169;R
ES0022000004433403RW1P;15/03/2024;5;0,129;R
ES0022000004433403RW1P;15/03/2024;6;0,101;R
ES0022000004433403RW1P;15/03/2024;7;0,203;R
ES0022000004433403RW1P;15/03/2024;8;0,148;R
ES0022000004433403RW1P;15/03/2024;9;0,172;R
ES0022000004433403RW1P;15/03/2024;10;0,189;R
ES0022000004433403RW1P;15/03/2024;11;0,225;R
ES0022000004433403RW1P;15/03/2024;12;0,157;R
ES0022000004433403RW1P;15/03/2024;13;0,162;R
ES0022000004433403RW1P;15/03/2024;14;0,191;R
ES0022000004433403RW1P;15/03/2024;15;0,480;R
ES0022000004433403RW1P;15/03/2024;16;0,275;R
ES0022000004433403RW1P;15/03/2024;17;0,174;R
ES0022000004433403RW1P;15/03/2024;18;0,379;R
ES0022000004433403RW1P;15/03/2024;19;0,250;R
ES0022000004433403RW1P;15/03/2024;20;0,126;R
ES0022000004433403RW1P;15/03/2024;21;0,124;R
ES0022000004433403RW1P;15/03/2024;22;0,148;R
ES0022000004433403RW1P;15/03/2024;23;0,556;R
ES0022000004433403RW1P;15/03/2024;24;1,088;R
ES0022000004433403RW1P;16/03/2024;1;0,731;R
ES0022000004433403RW1P;16/03/2024;2;0,219;R
ES0022000004433403RW1P;16/03/2024;3;0,073;R
ES0022000004433403RW1P;16/03/2024;4;0,098;R
ES0022000004433403RW1P;16/03/2024;5;0,182;R
ES0022000004433403RW1P;16/03/2024;6;0,094;R
ES0022000004433403RW1P;16/03/2024;7;0,085;R
ES0022000004433403RW1P;16/03/2024;8;0,077;R
ES0022000004433403RW1P;16/03/2024;9;0,102;R
ES0022000004433403RW1P;16/03/2024;10;0,238;R
ES0022000004433403RW1P;16/03/2024;11;0,268;R
ES0022000004433403RW1P;16/03/2024;12;0,216;R
ES0022000004433403RW1P;16/03/2024;13;0,363;R
ES0022000004433403RW1P;16/03/2024;14;0,635;R
ES0022000004433403RW1P;16/03/2024;15;1,289;R
ES0022000004433403RW1P;16/03/2024;16;0,409;R
ES0022000004433403RW1P;16/03/2024;17;0,271;R
ES0022000004433403RW1P;16/03/2024;18;0,195;R
ES0022000004433403RW1P;16/03/2024;19;0,781;R
ES0022000004433403RW1P;16/03/2024;20;1,105;R
ES0022000004433403RW1P;16/03/2024;21;2,670;R
ES0022000004433403RW1P;16/03/2024;22;1,374;R
ES0022000004433403RW1P;16/03/2024;23;0,809;R
ES0022000004433403RW1P;16/03/2024;24;0,363;R
ES0022000004433403RW1P;17/03/2024;1;0,222;R
ES0022000004433403RW1P;17/03/2024;2;0,175;R
ES0022000004433403RW1P;17/03/2024;3;0,097;R
ES0022000004433403RW1P;17/03/2024;4;0,098;R
ES0022000004433403RW1P;17/03/2024;5;0,099;R
ES0022000004433403RW1P;17/03/2024;6;0,101;R
ES0022000004433403RW1P;17/03/2024;7;0,102;R
ES0022000004433403RW1P;17/03/2024;8;0,072;R
ES0022000004433403RW1P;17/03/2024;9;0,084;R
ES0022000004433403RW1P;17/03/2024;10;0,262;R
ES0022000004433403RW1P;17/03/2024;11;0,154;R
ES0022000004433403RW1P;17/03/2024;12;0,070;R
ES0022000004433403RW1P;17/03/2024;13;0,197;R
ES0022000004433403RW1P;17/03/2024;14;0,610;R
ES0022000004433403RW1P;17/03/2024;15;0,948;R
ES0022000004433403RW1P;17/03/2024;16;0,222;R
ES0022000004433403RW1P;17/03/2024;17;1,094;R
ES0022000004433403RW1P;17/03/2024;18;1,158;R
ES0022000004433403RW1P;17/03/2024;19;0,450;R
ES0022000004433403RW1P;17/03/2024;20;0,688;R
ES0022000004433403RW1P;17/03/2024;21;1,858;R
ES0022000004433403RW1P;17/03/2024;22;1,183;R
ES0022000004433403RW1P;17/03/2024;23;0,418;R
ES0022000004433403RW1P;17/03/2024;24;0,236;R
ES0022000004433403RW1P;18/03/2024;1;0,131;R
ES0022000004433403RW1P;18/03/2024;2;0,176;R
ES0022000004433403RW1P;18/03/2024;3;0,173;R
ES0022000004433403RW1P;18/03/2024;4;0,082;R
ES0022000004433403RW1P;18/03/2024;5;0,131;R
ES0022000004433403RW1P;18/03/2024;6;0,076;R
ES0022000004433403RW1P;18/03/2024;7;0,211;R
ES0022000004433403RW1P;18/03/2024;8;0,183;R
ES0022000004433403RW1P;18/03/2024;9;0,195;R
ES0022000004433403RW1P;18/03/2024;10;0,158;R
ES0022000004433403RW1P;18/03/2024;11;0,350;R
ES0022000004433403RW1P;18/03/2024;12;0,181;R
ES0022000004433403RW1P;18/03/2024;13;0,201;R
ES0022000004433403RW1P;18/03/2024;14;0,216;R
ES0022000004433403RW1P;18/03/2024;15;0,193;R
ES0022000004433403RW1P;18/03/2024;16;0,205;R
ES0022000004433403RW1P;18/03/2024;17;0,355;R
ES0022000004433403RW1P;18/03/2024;18;0,222;R
ES0022000004433403RW1P;18/03/2024;19;0,230;R
ES0022000004433403RW1P;18/03/2024;20;0,411;R
ES0022000004433403RW1P;18/03/2024;21;1,312;R
ES0022000004433403RW1P;18/03/2024;22;0,970;R
ES0022000004433403RW1P;18/03/2024;23;0,353;R
ES0022000004433403RW1P;18/03/2024;24;0,176;R
ES0022000004433403RW1P;19/03/2024;1;0,098;R
ES0022000004433403RW1P;19/03/2024;2;0,097;R
ES0022000004433403RW1P;19/03/2024;3;0,099;R
ES0022000004433403RW1P;19/03/2024;4;0,103;R
ES0022000004433403RW1P;19/03/2024;5;0,101;R
ES0022000004433403RW1P;19/03/2024;6;0,108;R
ES0022000004433403RW1P;19/03/2024;7;0,201;R
ES0022000004433403RW1P;19/03/2024;8;0,302;R
ES0022000004433403RW1P;19/03/2024;9;0,165;R
ES0022000004433403RW1P;19/03/2024;10;0,103;R
ES0022000004433403RW1P;19/03/2024;11;0,105;R
ES0022000004433403RW1P;19/03/2024;12;0,105;R
ES0022000004433403RW1P;19/03/2024;13;0,105;R
ES0022000004433403RW1P;19/03/2024;14;0,082;R
ES0022000004433403RW1P;19/03/2024;15;0,081;R
ES0022000004433403RW1P;19/03/2024;16;0,116;R
ES0022000004433403RW1P;19/03/2024;17;0,120;R
ES0022000004433403RW1P;19/03/2024;18;0,115;R
ES0022000004433403RW1P;19/03/2024;19;0,101;R
ES0022000004433403RW1P;19/03/2024;20;0,351;R
ES0022000004433403RW1P;19/03/2024;21;1,153;R
ES0022000004433403RW1P;19/03/2024;22;1,172;R
ES0022000004433403RW1P;19/03/2024;23;0,743;R
ES0022000004433403RW1P;19/03/2024;24;0,223;R
ES0022000004433403RW1P;20/03/2024;1;0,215;R
ES0022000004433403RW1P;20/03/2024;2;0,137;R
ES0022000004433403RW1P;20/03/2024;3;0,089;R
ES0022000004433403RW1P;20/03/2024;4;0,091;R
ES0022000004433403RW1P;20/03/2024;5;0,087;R
ES0022000004433403RW1P;20/03/2024;6;0,197;R
ES0022000004433403RW1P;20/03/2024;7;0,208;R
ES0022000004433403RW1P;20/03/2024;8;0,218;R
ES0022000004433403RW1P;20/03/2024;9;0,105;R
ES0022000004433403RW1P;20/03/2024;10;0,104;R
ES0022000004433403RW1P;20/03/2024;11;0,093;R
ES0022000004433403RW1P;20/03/2024;12;0,114;R
ES0022000004433403RW1P;20/03/2024;13;0,103;R
ES0022000004433403RW1P;20/03/2024;14;0,073;R
ES0022000004433403RW1P;20/03/2024;15;0,088;R
ES0022000004433403RW1P;20/03/2024;16;0,133;R
ES0022000004433403RW1P;20/03/2024;17;0,327;R
ES0022000004433403RW1P;20/03/2024;18;0,468;R
ES0022000004433403RW1P;20/03/2024;19;0,370;R
ES0022000004433403RW1P;20/03/2024;20;0,328;R
ES0022000004433403RW1P;20/03/2024;21;0,719;R
ES0022000004433403RW1P;20/03/2024;22;1,445;R
ES0022000004433403RW1P;20/03/2024;23;0,532;R
ES0022000004433403RW1P;20/03/2024;24;0,199;R
ES0022000004433403RW1P;21/03/2024;1;0,119;R
ES0022000004433403RW1P;21/03/2024;2;0,099;R
ES0022000004433403RW1P;21/03/2024;3;0,189;R
ES0022000004433403RW1P;21/03/2024;4;0,086;R
ES0022000004433403RW1P;21/03/2024;5;0,103;R
ES0022000004433403RW1P;21/03/2024;6;0,104;R
ES0022000004433403RW1P;21/03/2024;7;0,156;R
ES0022000004433403RW1P;21/03/2024;8;0,096;R
ES0022000004433403RW1P;21/03/2024;9;0,185;R
ES0022000004433403RW1P;21/03/2024;10;0,173;R
ES0022000004433403RW1P;21/03/2024;11;0,200;R
ES0022000004433403RW1P;21/03/2024;12;0,236;R
ES0022000004433403RW1P;21/03/2024;13;0,200;R
ES0022000004433403RW1P;21/03/2024;14;0,165;R
ES0022000004433403RW1P;21/03/2024;15;0,588;R
ES0022000004433403RW1P;21/03/2024;16;1,257;R
ES0022000004433403RW1P;21/03/2024;17;0,921;R
ES0022000004433403RW1P;21/03/2024;18;0,105;R
ES0022000004433403RW1P;21/03/2024;19;0,093;R
ES0022000004433403RW1P;21/03/2024;20;0,621;R
ES0022000004433403RW1P;21/03/2024;21;1,457;R
ES0022000004433403RW1P;21/03/2024;22;1,003;R
ES0022000004433403RW1P;21/03/2024;23;0,959;R
ES0022000004433403RW1P;21/03/2024;24;0,179;R
ES0022000004433403RW1P;22/03/2024;1;0,103;R
ES0022000004433403RW1P;22/03/2024;2;0,096;R
ES0022000004433403RW1P;22/03/2024;3;0,091;R
ES0022000004433403RW1P;22/03/2024;4;0,167;R
ES0022000004433403RW1P;22/03/2024;5;0,138;R
ES0022000004433403RW1P;22/03/2024;6;0,088;R
ES0022000004433403RW1P;22/03/2024;7;0,139;R
ES0022000004433403RW1P;22/03/2024;8;0,224;R
ES0022000004433403RW1P;22/03/2024;9;0,204;R
ES0022000004433403RW1P;22/03/2024;10;0,497;R
ES0022000004433403RW1P;22/03/2024;11;0,230;R
ES0022000004433403RW1P;22/03/2024;12;0,390;R
ES0022000004433403RW1P;22/03/2024;13;0,114;R
ES0022000004433403RW1P;22/03/2024;14;0,186;R
ES0022000004433403RW1P;22/03/2024;15;0,163;R
ES0022000004433403RW1P;22/03/2024;16;0,325;R
ES0022000004433403RW1P;22/03/2024;17;0,126;R
ES0022000004433403RW1P;22/03/2024;18;0,103;R
ES0022000004433403RW1P;22/03/2024;19;0,129;R
ES0022000004433403RW1P;22/03/2024;20;0,104;R
ES0022000004433403RW1P;22/03/2024;21;0,099;R
ES0022000004433403RW1P;22/03/2024;22;0,098;R
ES0022000004433403RW1P;22/03/2024;23;0,161;R
ES0022000004433403RW1P;22/03/2024;24;0,119;R
ES0022000004433403RW1P;23/03/2024;1;0,091;R
ES0022000004433403RW1P;23/03/2024;2;0,095;R
ES0022000004433403RW1P;23/03/2024;3;0,094;R
ES0022000004433403RW1P;23/03/2024;4;0,089;R
ES0022000004433403RW1P;23/03/2024;5;0,095;R
ES0022000004433403RW1P;23/03/2024;6;0,095;R
ES0022000004433403RW1P;23/03/2024;7;0,194;R
ES0022000004433403RW1P;23/03/2024;8;0,135;R
ES0022000004433403RW1P;23/03/2024;9;0,092;R
ES0022000004433403RW1P;23/03/2024;10;0,200;R
ES0022000004433403RW1P;23/03/2024;11;0,436;R
ES0022000004433403RW1P;23/03/2024;12;0,917;R
ES0022000004433403RW1P;23/03/2024;13;0,881;R
ES0022000004433403RW1P;23/03/2024;14;0,952;R
ES0022000004433403RW1P;23/03/2024;15;0,376;R
ES0022000004433403RW1P;23/03/2024;16;0,603;R
ES0022000004433403RW1P;23/03/2024;17;0,167;R
ES0022000004433403RW1P;23/03/2024;18;0,187;R
ES0022000004433403RW1P;23/03/2024;19;0,159;R
ES0022000004433403RW1P;23/03/2024;20;0,238;R
ES0022000004433403RW1P;23/03/2024;21;0,229;R
ES0022000004433403RW1P;23/03/2024;22;0,191;R
ES0022000004433403RW1P;23/03/2024;23;0,157;R
ES0022000004433403RW1P;23/03/2024;24;0,180;R
ES0022000004433403RW1P;24/03/2024;1;0,190;R
ES0022000004433403RW1P;24/03/2024;2;0,140;R
ES0022000004433403RW1P;24/03/2024;3;0,248;R
ES0022000004433403RW1P;24/03/2024;4;0,172;R
ES0022000004433403RW1P;24/03/2024;5;0,142;R
ES0022000004433403RW1P;24/03/2024;6;0,155;R
ES0022000004433403RW1P;24/03/2024;7;0,148;R
ES0022000004433403RW1P;24/03/2024;8;0,144;R
ES0022000004433403RW1P;24/03/2024;9;0,152;R
ES0022000004433403RW1P;24/03/2024;10;0,195;R
ES0022000004433403RW1P;24/03/2024;11;1,036;R
ES0022000004433403RW1P;24/03/2024;12;1,136;R
ES0022000004433403RW1P;24/03/2024;13;0,733;R
ES0022000004433403RW1P;24/03/2024;14;0,284;R
ES0022000004433403RW1P;24/03/2024;15;0,334;R
ES0022000004433403RW1P;24/03/2024;16;0,725;R
ES0022000004433403RW1P;24/03/2024;17;0,596;R
ES0022000004433403RW1P;24/03/2024;18;0,349;R
ES0022000004433403RW1P;24/03/2024;19;0,411;R
ES0022000004433403RW1P;24/03/2024;20;1,230;R
ES0022000004433403RW1P;24/03/2024;21;2,072;R
ES0022000004433403RW1P;24/03/2024;22;0,573;R
ES0022000004433403RW1P;24/03/2024;23;0,381;R
ES0022000004433403RW1P;24/03/2024;24;0,240;R
ES0022000004433403RW1P;25/03/2024;1;0,180;R
ES0022000004433403RW1P;25/03/2024;2;0,183;R
ES0022000004433403RW1P;25/03/2024;3;0,209;R
ES0022000004433403RW1P;25/03/2024;4;0,144;R
ES0022000004433403RW1P;25/03/2024;5;0,107;R
ES0022000004433403RW1P;25/03/2024;6;0,092;R
ES0022000004433403RW1P;25/03/2024;7;0,170;R
ES0022000004433403RW1P;25/03/2024;8;0,206;R
ES0022000004433403RW1P;25/03/2024;9;0,212;R
ES0022000004433403RW1P;25/03/2024;10;0,208;R
ES0022000004433403RW1P;25/03/2024;11;0,199;R
ES0022000004433403RW1P;25/03/2024;12;0,197;R
ES0022000004433403RW1P;25/03/2024;13;0,218;R
ES0022000004433403RW1P;25/03/2024;14;0,211;R
ES0022000004433403RW1P;25/03/2024;15;0,523;R
ES0022000004433403RW1P;25/03/2024;16;0,355;R
ES0022000004433403RW1P;25/03/2024;17;0,282;R
ES0022000004433403RW1P;25/03/2024;18;0,241;R
ES0022000004433403RW1P;25/03/2024;19;0,155;R
ES0022000004433403RW1P;25/03/2024;20;0,826;R
ES0022000004433403RW1P;25/03/2024;21;1,556;R
ES0022000004433403RW1P;25/03/2024;22;1,256;R
ES0022000004433403RW1P;25/03/2024;23;0,721;R
ES0022000004433403RW1P;25/03/2024;24;0,232;R
ES0022000004433403RW1P;26/03/2024;1;0,142;R
ES0022000004433403RW1P;26/03/2024;2;0,193;R
ES0022000004433403RW1P;26/03/2024;3;0,105;R
ES0022000004433403RW1P;26/03/2024;4;0,098;R
ES0022000004433403RW1P;26/03/2024;5;0,090;R
ES0022000004433403RW1P;26/03/2024;6;0,085;R
ES0022000004433403RW1P;26/03/2024;7;0,250;R
ES0022000004433403RW1P;26/03/2024;8;0,229;R
ES0022000004433403RW1P;26/03/2024;9;0,102;R
ES0022000004433403RW1P;26/03/2024;10;0,106;R
ES0022000004433403RW1P;26/03/2024;11;0,089;R
ES0022000004433403RW1P;26/03/2024;12;0,103;R
ES0022000004433403RW1P;26/03/2024;13;0,094;R
ES0022000004433403RW1P;26/03/2024;14;0,089;R
ES0022000004433403RW1P;26/03/2024;15;0,091;R
ES0022000004433403RW1P;26/03/2024;16;0,378;R
ES0022000004433403RW1P;26/03/2024;17;0,338;R
ES0022000004433403RW1P;26/03/2024;18;0,324;R
ES0022000004433403RW1P;26/03/2024;19;1,680;R
ES0022000004433403RW1P;26/03/2024;20;1,556;R
ES0022000004433403RW1P;26/03/2024;21;1,330;R
ES0022000004433403RW1P;26/03/2024;22;0,570;R
ES0022000004433403RW1P;26/03/2024;23;0,808;R
ES0022000004433403RW1P;26/03/2024;24;0,859;R
ES0022000004433403RW1P;27/03/2024;1;0,647;R
ES0022000004433403RW1P;27/03/2024;2;0,107;R
ES0022000004433403RW1P;27/03/2024;3;0,068;R
ES0022000004433403RW1P;27/03/2024;4;0,105;R
ES0022000004433403RW1P;27/03/2024;5;0,102;R
ES0022000004433403RW1P;27/03/2024;6;0,097;R
ES0022000004433403RW1P;27/03/2024;7;0,228;R
ES0022000004433403RW1P;27/03/2024;8;0,087;R
ES0022000004433403RW1P;27/03/2024;9;0,221;R
ES0022000004433403RW1P;27/03/2024;10;0,206;R
ES0022000004433403RW1P;27/03/2024;11;0,155;R
ES0022000004433403RW1P;27/03/2024;12;0,210;R
ES0022000004433403RW1P;27/03/2024;13;0,273;R
ES0022000004433403RW1P;27/03/2024;14;0,170;R
ES0022000004433403RW1P;27/03/2024;15;0,160;R
ES0022000004433403RW1P;27/03/2024;16;0,153;R
ES0022000004433403RW1P;27/03/2024;17;0,198;R
ES0022000004433403RW1P;27/03/2024;18;0,261;R
ES0022000004433403RW1P;27/03/2024;19;1,145;R
ES0022000004433403RW1P;27/03/2024;20;0,898;R
ES0022000004433403RW1P;27/03/2024;21;0,400;R
ES0022000004433403RW1P;27/03/2024;22;0,165;R
ES0022000004433403RW1P;27/03/2024;23;0,331;R
ES0022000004433403RW1P;27/03/2024;24;0,234;R
ES0022000004433403RW1P;28/03/2024;1;0,155;R
ES0022000004433403RW1P;28/03/2024;2;0,117;R
ES0022000004433403RW1P;28/03/2024;3;0,108;R
ES0022000004433403RW1P;28/03/2024;4;0,061;R
ES0022000004433403RW1P;28/03/2024;5;0,100;R
ES0022000004433403RW1P;28/03/2024;6;0,100;R
ES0022000004433403RW1P;28/03/2024;7;0,049;R
ES0022000004433403RW1P;28/03/2024;8;0,103;R
ES0022000004433403RW1P;28/03/2024;9;0,113;R
ES0022000004433403RW1P;28/03/2024;10;0,060;R
ES0022000004433403RW1P;28/03/2024;11;0,268;R
ES0022000004433403RW1P;28/03/2024;12;0,384;R
ES0022000004433403RW1P;28/03/2024;13;0,274;R
ES0022000004433403RW1P;28/03/2024;14;0,069;R
ES0022000004433403RW1P;28/03/2024;15;0,117;R
ES0022000004433403RW1P;28/03/2024;16;0,120;R
ES0022000004433403RW1P;28/03/2024;17;0,234;R
ES0022000004433403RW1P;28/03/2024;18;0,218;R
ES0022000004433403RW1P;28/03/2024;19;0,266;R
ES0022000004433403RW1P;28/03/2024;20;0,370;R
ES0022000004433403RW1P;28/03/2024;21;0,450;R
ES0022000004433403RW1P;28/03/2024;22;0,241;R
ES0022000004433403RW1P;28/03/2024;23;0,340;R
ES0022000004433403RW1P;28/03/2024;24;0,298;R
ES0022000004433403RW1P;29/03/2024;1;0,266;R
ES0022000004433403RW1P;29/03/2024;2;0,170;R
ES0022000004433403RW1P;29/03/2024;3;0,085;R
ES0022000004433403RW1P;29/03/2024;4;0,110;R
ES0022000004433403RW1P;29/03/2024;5;0,079;R
ES0022000004433403RW1P;29/03/2024;6;0,082;R
ES0022000004433403RW1P;29/03/2024;7;0,105;R
ES0022000004433403RW1P;29/03/2024;8;0,061;R
ES0022000004433403RW1P;29/03/2024;9;0,100;R
ES0022000004433403RW1P;29/03/2024;10;0,127;R
ES0022000004433403RW1P;29/03/2024;11;0,245;R
ES0022000004433403RW1P;29/03/2024;12;0,897;R
ES0022000004433403RW1P;29/03/2024;13;1,063;R
ES0022000004433403RW1P;29/03/2024;14;2,178;R
ES0022000004433403RW1P;29/03/2024;15;1,257;R
ES0022000004433403RW1P;29/03/2024;16;0,327;R
ES0022000004433403RW1P;29/03/2024;17;0,306;R
ES0022000004433403RW1P;29/03/2024;18;0,317;R
ES0022000004433403RW1P;29/03/2024;19;0,395;R
ES0022000004433403RW1P;29/03/2024;20;0,362;R
ES0022000004433403RW1P;29/03/2024;21;0,627;R
ES0022000004433403RW1P;29/03/2024;22;0,520;R
ES0022000004433403RW1P;29/03/2024;23;0,419;R
ES0022000004433403RW1P;29/03/2024;24;0,339;R
ES0022000004433403RW1P;30/03/2024;1;0,182;R
ES0022000004433403RW1P;30/03/2024;2;0,060;R
ES0022000004433403RW1P;30/03/2024;3;0,132;R
ES0022000004433403RW1P;30/03/2024;4;0,087;R
ES0022000004433403RW1P;30/03/2024;5;0,088;R
ES0022000004433403RW1P;30/03/2024;6;0,105;R
ES0022000004433403RW1P;30/03/2024;7;0,052;R
ES0022000004433403RW1P;30/03/2024;8;0,105;R
ES0022000004433403RW1P;30/03/2024;9;0,099;R
ES0022000004433403RW1P;30/03/2024;10;0,120;R
ES0022000004433403RW1P;30/03/2024;11;0,297;R
ES0022000004433403RW1P;30/03/2024;12;0,257;R
ES0022000004433403RW1P;30/03/2024;13;0,207;R
ES0022000004433403RW1P;30/03/2024;14;0,898;R
ES0022000004433403RW1P;30/03/2024;15;0,360;R
ES0022000004433403RW1P;30/03/2024;16;0,272;R
ES0022000004433403RW1P;30/03/2024;17;0,254;R
ES0022000004433403RW1P;30/03/2024;18;0,424;R
ES0022000004433403RW1P;30/03/2024;19;1,271;R
ES0022000004433403RW1P;30/03/2024;20;0,913;R
ES0022000004433403RW1P;30/03/2024;21;0,406;R
ES0022000004433403RW1P;30/03/2024;22;0,886;R
ES0022000004433403RW1P;30/03/2024;23;0,568;R
ES0022000004433403RW1P;30/03/2024;24;0,311;R
ES0022000004433403RW1P;31/03/2024;1;0,114;R
ES0022000004433403RW1P;31/03/2024;3;0,084;R
ES0022000004433403RW1P;31/03/2024;4;0,092;R
ES0022000004433403RW1P;31/03/2024;5;0,106;R
ES0022000004433403RW1P;31/03/2024;6;0,106;R
ES0022000004433403RW1P;31/03/2024;7;0,092;R
ES0022000004433403RW1P;31/03/2024;8;0,071;R
ES0022000004433403RW1P;31/03/2024;9;0,105;R
ES0022000004433403RW1P;31/03/2024;10;0,162;R
ES0022000004433403RW1P;31/03/2024;11;0,328;R
ES0022000004433403RW1P;31/03/2024;12;0,388;R
ES0022000004433403RW1P;31/03/2024;13;0,649;R
ES0022000004433403RW1P;31/03/2024;14;1,797;R
ES0022000004433403RW1P;31/03/2024;15;1,813;R
ES0022000004433403RW1P;31/03/2024;16;1,031;R
ES0022000004433403RW1P;31/03/2024;17;0,327;R
ES0022000004433403RW1P;31/03/2024;18;0,129;R
ES0022000004433403RW1P;31/03/2024;19;0,197;R
ES0022000004433403RW1P;31/03/2024;20;0,391;R
ES0022000004433403RW1P;31/03/2024;21;0,624;R
ES0022000004433403RW1P;31/03/2024;22;1,585;R
ES0022000004433403RW1P;31/03/2024;23;0,692;R
ES0022000004433403RW1P;31/03/2024;24;0,229;R
ES0022000004433403RW1P;01/04/2024;1;0,172;R
ES0022000004433403RW1P;01/04/2024;2;0,190;R
ES0022000004433403RW1P;01/04/2024;3;0,153;R
ES0022000004433403RW1P;01/04/2024;4;0,179;R
ES0022000004433403RW1P;01/04/2024;5;0,083;R
ES0022000004433403RW1P;01/04/2024;6;0,138;R
ES0022000004433403RW1P;01/04/2024;7;0,198;R
ES0022000004433403RW1P;01/04/2024;8;0,136;R
ES0022000004433403RW1P;01/04/2024;9;0,194;R
ES0022000004433403RW1P;01/04/2024;10;0,284;R
ES0022000004433403RW1P;01/04/2024;11;0,200;R
ES0022000004433403RW1P;01/04/2024;12;0,181;R
ES0022000004433403RW1P;01/04/2024;13;0,231;R
ES0022000004433403RW1P;01/04/2024;14;0,186;R
ES0022000004433403RW1P;01/04/2024;15;1,200;R
ES0022000004433403RW1P;01/04/2024;16;0,756;R
ES0022000004433403RW1P;01/04/2024;17;0,329;R
ES0022000004433403RW1P;01/04/2024;18;0,182;R
ES0022000004433403RW1P;01/04/2024;19;0,277;R
ES0022000004433403RW1P;01/04/2024;20;0,434;R
ES0022000004433403RW1P;01/04/2024;21;1,097;R
ES0022000004433403RW1P;01/04/2024;22;0,583;R
ES0022000004433403RW1P;01/04/2024;23;0,384;R
ES0022000004433403RW1P;01/04/2024;24;0,169;R
ES0022000004433403RW1P;02/04/2024;1;0,168;R
ES0022000004433403RW1P;02/04/2024;2;0,122;R
ES0022000004433403RW1P;02/04/2024;3;0,080;R
ES0022000004433403RW1P;02/04/2024;4;0,099;R
ES0022000004433403RW1P;02/04/2024;5;0,112;R
ES0022000004433403RW1P;02/04/2024;6;0,110;R
ES0022000004433403RW1P;02/04/2024;7;0,183;R
ES0022000004433403RW1P;02/04/2024;8;0,251;R
ES0022000004433403RW1P;02/04/2024;9;0,206;R
ES0022000004433403RW1P;02/04/2024;10;0,117;R
ES0022000004433403RW1P;02/04/2024;11;0,070;R
ES0022000004433403RW1P;02/04/2024;12;0,118;R
ES0022000004433403RW1P;02/04/2024;13;0,124;R
ES0022000004433403RW1P;02/04/2024;14;0,070;R
ES0022000004433403RW1P;02/04/2024;15;0,113;R
ES0022000004433403RW1P;02/04/2024;16;0,116;R
ES0022000004433403RW1P;02/04/2024;17;0,216;R
ES0022000004433403RW1P;02/04/2024;18;0,322;R
ES0022000004433403RW1P;02/04/2024;19;0,203;R
ES0022000004433403RW1P;02/04/2024;20;0,222;R
ES0022000004433403RW1P;02/04/2024;21;0,200;R
ES0022000004433403RW1P;02/04/2024;22;1,958;R
ES0022000004433403RW1P;02/04/2024;23;0,943;R
ES0022000004433403RW1P;02/04/2024;24;0,289;R
ES0022000004433403RW1P;03/04/2024;1;0,101;R
ES0022000004433403RW1P;03/04/2024;2;0,110;R
ES0022000004433403RW1P;03/04/2024;3;0,115;R
ES0022000004433403RW1P;03/04/2024;4;0,115;R
ES0022000004433403RW1P;03/04/2024;5;0,086;R
ES0022000004433403RW1P;03/04/2024;6;0,085;R
ES0022000004433403RW1P;03/04/2024;7;0,234;R
ES0022000004433403RW1P;03/04/2024;8;0,233;R
ES0022000004433403RW1P;03/04/2024;9;0,159;R
ES0022000004433403RW1P;03/04/2024;10;0,099;R
ES0022000004433403RW1P;03/04/2024;11;0,149;R
ES0022000004433403RW1P;03/04/2024;12;0,189;R
ES0022000004433403RW1P;03/04/2024;13;0,092;R
ES0022000004433403RW1P;03/04/2024;14;0,088;R
ES0022000004433403RW1P;03/04/2024;15;0,154;R
ES0022000004433403RW1P;03/04/2024;16;0,118;R
ES0022000004433403RW1P;03/04/2024;17;0,110;R
ES0022000004433403RW1P;03/04/2024;18;0,103;R
ES0022000004433403RW1P;03/04/2024;19;0,332;R
ES0022000004433403RW1P;03/04/2024;20;0,320;R
ES0022000004433403RW1P;03/04/2024;21;0,888;R
ES0022000004433403RW1P;03/04/2024;22;0,740;R
ES0022000004433403RW1P;03/04/2024;23;1,233;R
ES0022000004433403RW1P;03/04/2024;24;0,655;R
ES0022000004433403RW1P;04/04/2024;1;0,125;R
ES0022000004433403RW1P;04/04/2024;2;0,111;R
ES0022000004433403RW1P;04/04/2024;3;0,108;R
ES0022000004433403RW1P;04/04/2024;4;0,100;R
ES0022000004433403RW1P;04/04/2024;5;0,075;R
ES0022000004433403RW1P;04/04/2024;6;0,107;R
ES0022000004433403RW1P;04/04/2024;7;0,217;R
ES0022000004433403RW1P;04/04/2024;8;0,105;R
ES0022000004433403RW1P;04/04/2024;9;0,214;R
ES0022000004433403RW1P;04/04/2024;10;0,181;R
ES0022000004433403RW1P;04/04/2024;11;0,183;R
ES0022000004433403RW1P;04/04/2024;12;0,197;R
ES0022000004433403RW1P;04/04/2024;13;0,211;R
ES0022000004433403RW1P;04/04/2024;14;0,238;R
ES0022000004433403RW1P;04/04/2024;15;0,287;R
